	GSM8268694	GSM8268695	GSM8268696	GSM8268707	GSM8268708	GSM8268709
107984345	13	20	18	8	3	53
105369370	18	27	18	15	0	29
595	9459	11099	9909	1561	129	3878
220064	753	906	833	341	39	924
8772	1458	1651	1561	818	85	2240
8500	4013	5167	4616	2370	216	6641
105369373	142	160	165	88	9	212
107984347	321	426	395	205	17	635
2017	10080	11756	11205	5599	466	15873
22941	199	178	223	123	6	377
1717	1188	1485	1370	1672	163	4753
55191	577	731	692	473	34	1256
55199	242	329	285	99	5	253
285407	36	48	36	23	0	51
100133315	61	67	69	56	7	153
100129216	14	26	21	10	0	39
55298	1329	1577	1439	802	67	2036
10068	605	860	760	457	46	1308
4926	8436	10063	9476	7946	605	22271
100128494	2309	2766	2550	2150	174	6164
220074	892	1098	975	573	54	1694
55004	1865	2229	2130	988	76	2409
25906	696	893	793	333	34	1090
3636	7134	8186	7530	4314	345	11361
401	22	36	23	18	1	48
81570	2531	2898	2883	1409	128	3938
5138	25	12	23	19	1	37
116985	2413	2644	2550	2183	191	6310
100506020	81	130	101	93	9	245
10809	538	718	589	549	56	1342
105369380	47	45	49	19	2	42
107984421	65	80	73	30	5	108
89849	542	571	545	706	43	2027
9873	1368	1784	1437	904	91	2358
5029	134	97	118	111	16	324
5031	43	66	63	99	10	269
9828	3894	4685	4330	3207	279	8856
100287837	138	148	126	107	8	315
84957	945	1048	946	490	46	1315
23201	4612	5366	4701	3529	277	9313
58473	44	80	82	58	13	222
5870	7130	9365	7371	4134	403	10069
51642	865	1100	932	488	38	1304
51287	1543	1828	1761	710	56	1981
80227	449	609	553	343	37	961
374407	33	38	31	24	3	83
7351	3019	3675	3356	1411	102	3494
7352	52	65	74	57	4	178
26005	2918	3418	3359	1809	141	5207
51400	4091	4941	4401	1849	150	4600
105369383	40	58	75	21	1	76
283208	93	92	87	68	10	230
283209	1406	2112	1701	910	86	2371
10008	58	65	57	53	4	148
387787	53	67	63	44	4	134
100287896	73	70	73	54	11	161
10714	2196	2918	2501	1573	181	4199
254225	1741	2309	2002	1109	115	3033
143570	1267	1595	1419	707	68	1914
107984352	2	13	17	2	0	14
9789	3706	4743	3826	2147	257	5679
10825	1091	1295	1199	662	56	1854
100507050	7	10	17	17	1	23
408	276	350	311	636	61	1932
6188	22391	25757	23606	12600	1171	35451
6079	6	17	13	2	0	14
114599	15	12	17	1	2	8
283212	17	19	24	13	1	37
81544	255	322	287	308	21	837
871	12025	14496	13426	6999	523	17940
4135	59	43	28	19	0	59
84649	38	56	35	28	2	75
7405	942	1105	1060	484	35	1319
5612	4304	5409	4492	1723	165	4466
100506127	185	223	218	256	22	724
56946	2020	2634	2348	1606	165	4697
2615	110	132	115	68	4	173
107984360	16	10	3	3	1	15
25987	777	922	814	440	26	1308
55331	2791	3689	3055	1421	150	3532
726	1623	1852	1694	1614	134	4347
4647	8	13	7	45	3	121
5058	1943	2279	2078	1294	117	3386
282679	95	125	128	65	5	159
1207	3285	4029	3719	1635	146	4415
51773	6113	7549	7022	3753	318	10741
28971	357	350	363	324	20	833
92105	1387	1687	1487	916	90	2620
100532726	966	1151	1074	625	82	1886
65987	61	62	71	58	8	170
4718	1250	1550	1350	791	99	2225
79053	1642	2047	1703	906	82	2173
100289388	61	86	83	61	8	172
283219	469	525	528	359	24	1032
57558	486	679	544	352	29	1002
9846	736	802	693	573	49	1723
101928865	18	27	30	15	0	24
79731	1213	1437	1257	643	49	1626
105369403	30	78	80	32	0	81
26011	315	422	413	381	34	1119
5547	2818	3570	2945	1839	173	4737
220042	1742	2419	1995	854	70	2014
27314	1690	2054	1870	1074	102	2531
100506233	202	297	251	124	12	347
51585	2547	3250	2828	1282	111	3543
100506282	221	299	242	105	12	310
106736475	91	106	98	49	3	126
338699	480	810	646	393	31	1145
60492	1378	1767	1529	872	90	2080
1740	36	23	30	21	1	68
55863	1265	1840	1393	594	47	1641
84233	955	1192	1091	417	37	1008
58487	4750	6656	4930	4010	335	10050
54843	407	490	389	412	36	1127
8301	14244	18106	14147	6168	523	14598
8726	1614	2248	1856	1031	84	2917
102465452	7	10	18	5	1	19
51501	933	1156	1029	607	59	1514
60494	28	46	49	8	0	45
10873	632	679	618	618	45	1547
107984427	63	93	72	46	8	150
11098	11036	13571	11685	9665	796	24318
112268086	42	46	49	27	3	65
107984429	16	19	10	4	0	26
107984428	21	33	44	19	1	69
8322	503	573	561	395	42	1130
65084	582	759	632	500	46	1256
23682	188	243	232	79	9	225
1075	8968	11224	9580	2250	197	5469
101929174	10	17	15	15	2	38
100873989	13	9	15	7	1	18
50507	379	492	428	256	16	692
10003	68	76	94	43	5	170
26973	3209	4223	3477	1447	119	3606
120114	264	356	323	67	9	207
120103	1850	2553	1981	1137	107	2890
56935	133	172	185	135	11	361
85459	2154	2788	2741	1600	149	4345
619383	39	43	73	24	2	57
79101	4910	6822	5284	1671	165	4086
684959	86	117	89	18	4	61
692063	172	250	177	57	7	120
692075	41	58	40	13	0	21
677792	30	35	37	8	0	20
654320	145	215	159	40	5	106
692072	130	186	124	40	4	99
677805	164	260	189	75	2	134
100302240	92	108	86	26	2	101
677822	430	573	412	143	13	309
28970	588	792	680	658	54	1870
9440	2160	2872	2488	1092	92	2655
387804	15	42	27	17	0	39
341208	14	21	22	11	0	30
24145	3911	4863	4043	1769	155	4361
105369435	8	17	15	6	1	10
10888	7	16	12	8	1	10
4361	2936	3918	3334	2043	191	5560
54851	378	564	430	232	27	591
2526	369	449	339	150	15	419
105369438	55	64	65	21	1	79
143689	25	28	25	17	1	48
154810	5211	6057	5519	3842	331	9965
51503	2149	2629	2338	1163	110	3014
55693	133	154	129	97	12	245
10929	887	1202	939	546	57	1224
23052	1232	1551	1259	512	53	1390
143686	109	149	169	392	37	1105
143684	1264	1699	1171	803	63	2011
9702	2564	3505	2902	1839	179	4613
8898	4757	6261	4924	1774	137	4639
84441	1618	2089	1884	980	71	2615
100422991	15	8	18	10	0	28
79780	3831	5274	4025	2385	232	6037
8690	780	1013	769	426	39	1134
100128386	17	17	11	11	0	21
143872	712	1005	796	376	29	992
7225	10	19	19	1	0	3
57562	139	272	189	163	16	390
85016	77	96	86	67	4	143
10413	14610	18878	14932	8379	712	20697
330	282	418	328	146	10	314
329	6668	8297	6927	1865	150	4324
114908	15261	20171	15233	8329	821	19349
4314	18	22	10	16	2	35
84259	2334	3105	2627	887	96	2488
79659	2789	3814	3285	1927	151	5272
80310	42	56	49	60	6	175
837	265	326	266	201	25	564
834	32	46	42	92	12	315
114769	8	7	10	18	2	39
84437	1137	1447	1106	646	78	1720
143879	117	134	110	116	15	331
60496	3112	4144	3130	1337	137	3226
2977	58	88	43	36	2	110
105369477	213	290	283	133	15	372
143884	1055	1474	1351	672	54	2038
91801	1004	1189	1073	364	24	849
54733	2395	2956	2623	1024	107	2710
54734	16	15	14	3	0	31
8065	4138	5410	4269	2305	227	6294
38	2464	2946	2740	1237	112	3314
4863	2505	3496	2998	1700	158	4434
472	3726	5107	4608	3515	324	9927
160140	83	135	119	80	12	228
143888	5923	7718	6001	4147	357	9271
112267909	9	16	20	1	2	19
23086	39	48	67	65	2	172
1662	2747	3533	3120	1054	80	2946
399947	118	102	104	20	2	62
85463	1513	1893	1579	796	75	2153
5962	11915	15558	13025	5704	554	14397
2230	1084	1332	1090	546	55	1425
57569	176	239	177	153	7	357
143903	1848	2409	1973	963	86	2525
23235	2595	3069	2758	2551	228	6570
5519	3384	4269	3474	1777	156	4406
79796	1513	2075	1689	759	69	1854
91893	193	241	205	107	11	223
64776	161	148	143	78	8	162
1410	107	151	124	33	0	65
85458	2965	3751	3223	1725	145	4354
1737	2723	3484	2867	1234	121	3227
120379	792	1083	800	367	38	876
55216	2182	2827	2492	1061	92	2887
26521	938	969	1110	444	39	1250
6392	2479	3410	2663	1562	142	3895
3606	275	286	231	103	7	261
56158	13	20	15	3	0	19
83875	23	34	34	29	4	84
5805	829	1103	1023	419	47	1133
283140	16	28	34	16	0	38
107984387	14	30	32	16	4	63
54970	349	432	331	230	18	597
80975	21	49	44	18	0	55
9183	2532	3240	2704	1268	97	2960
57646	1414	2038	1525	1299	125	3230
4837	1014	1301	1059	2116	169	5165
54494	44	68	49	78	6	174
10179	2284	3108	2443	1330	110	3214
25996	2677	3375	2868	1436	146	4149
120406	10	5	10	6	1	25
23705	519	625	539	400	37	1034
84811	970	1152	1061	590	43	1533
8882	2435	2998	2673	922	89	2356
23387	1761	2081	2021	1269	120	3528
5049	7673	10010	8326	4403	340	10460
51092	878	1014	921	625	51	1780
100652768	163	180	153	106	15	269
6876	15339	17869	16720	4993	413	13819
9159	4658	5541	5212	1798	157	5219
257160	1033	1433	1208	847	77	2028
23621	3428	4297	3731	2499	207	6485
100379571	147	208	183	125	10	375
22897	2107	2654	2523	1327	105	3752
196264	23	37	33	11	1	28
9354	5096	6520	5725	2923	222	7741
100131626	145	180	170	90	7	238
10632	3757	4514	3830	2300	203	5805
4297	8824	11320	10464	6659	594	18216
101929089	197	229	215	130	18	384
143941	17	19	16	14	2	28
84866	727	785	772	608	41	1597
56912	966	1236	1132	665	52	1729
372	11892	15289	12758	5853	492	14461
23187	3530	4137	3789	2632	223	7620
102466719	60	68	56	33	4	93
11181	336	453	403	247	19	722
1656	10964	13984	12250	5561	500	15470
643	458	537	500	311	24	878
283149	2340	2751	2564	1888	139	5286
107984396	63	51	35	36	3	131
338657	1209	1654	1665	563	69	2085
649946	152	211	229	72	5	274
6230	9773	12239	10665	5836	544	15434
51399	1486	1846	1601	714	69	1874
2542	679	920	728	641	55	1788
10525	10577	12124	11160	6015	526	16898
55823	1493	1839	1743	1055	89	2964
3145	1164	1340	1286	559	38	1590
3014	3965	4400	4122	2971	209	7840
1798	1466	1835	1584	837	64	1910
107984397	22	20	18	15	4	35
9854	817	891	826	434	33	1210
25988	742	935	872	519	41	1472
64137	64	60	66	71	5	221
79671	430	477	446	332	31	1061
283152	15	19	15	35	0	86
867	6462	8253	7391	3610	273	9828
4162	7560	8974	8401	4635	392	12655
79102	2983	3433	3219	1928	159	5419
114902	97	85	90	80	10	240
83552	97	85	90	80	10	240
9099	179	244	209	124	10	350
100499227	42	30	30	15	2	39
7070	9550	11476	10806	5834	488	15964
107984398	11	12	11	17	1	39
5818	656	855	896	430	34	1084
220323	404	421	413	384	30	1050
219902	478	687	508	417	45	999
23365	13337	17026	14791	8968	747	23831
2900	19	16	25	38	1	100
219899	1423	1793	1443	876	79	2199
7007	37	40	34	15	2	49
6309	1341	1699	1429	1147	123	2763
6653	218	226	217	502	49	1603
399959	3879	5093	4343	1497	138	3803
406911	22	14	14	12	0	11
414899	26	34	34	3	1	25
84959	7453	9381	8290	1943	172	4766
79864	199	242	191	127	10	336
3312	63141	78205	74353	32603	2849	85477
85391	18	17	19	9	4	12
85390	37	66	44	19	1	51
85389	61	61	43	23	1	44
79827	2621	3449	3021	928	79	2378
57476	586	712	668	477	39	1345
55800	16	20	16	5	3	27
7753	991	1114	1014	396	50	1046
4013	76	65	73	156	16	471
84897	1567	1962	1755	996	91	2432
54414	632	708	631	413	33	1063
53340	202	296	250	189	23	559
4900	605	749	639	468	31	1257
23584	32	45	26	32	5	99
90952	44	40	43	30	1	62
101929340	9	25	20	21	0	44
79684	1774	2434	2369	1043	81	2907
100507283	17	21	18	14	2	36
64221	485	508	485	412	24	1080
54538	52	57	59	32	2	85
105369547	20	18	17	9	0	23
80071	582	741	596	370	20	905
219855	90	119	107	52	3	183
219854	511	659	491	363	29	1034
63876	114	132	115	172	33	471
9638	175	236	204	172	20	414
9538	4528	5670	4765	2503	197	6264
3703	11681	14367	12976	5945	523	16361
1111	3393	4528	3723	2035	189	5232
56	36	66	45	24	2	78
105369551	18	15	21	8	2	43
219844	489	675	584	330	26	775
83480	429	591	482	218	12	557
50937	184	247	234	411	41	1049
84881	1125	1456	1256	548	55	1621
79607	2158	2706	2419	1322	107	3187
6734	4578	5577	5160	2689	217	7031
55572	1209	1595	1358	1003	96	2911
114609	165	186	174	126	13	420
105369557	105	141	147	100	3	301
28960	837	1090	1035	583	48	1709
399972	20	17	24	35	4	65
6484	563	585	639	362	27	895
84623	863	1024	903	391	19	1072
101929427	34	57	49	12	0	40
105369561	66	116	161	7	0	22
105369559	111	177	231	6	0	38
100874251	23	35	54	4	1	13
105369558	28	64	49	4	1	33
2113	12416	15246	12934	3302	320	8306
2313	826	914	832	418	27	965
100507392	60	63	64	19	3	57
219833	75	83	64	53	3	114
9743	1339	1785	1517	798	78	2123
399975	143	195	161	38	2	113
120224	13	16	21	5	2	22
4798	2195	2628	2283	1583	96	4215
56980	1073	1452	1199	646	60	1884
440072	9	14	10	5	1	22
334	25361	31055	27598	18507	1606	49154
6768	8	12	19	6	3	30
29068	3688	4774	3995	3091	276	8366
11095	19	23	28	45	3	112
170689	660	712	613	419	38	1135
100507431	13	13	11	1	0	5
103611081	90	136	96	83	9	241
399979	3946	5127	4515	2915	227	7670
50863	375	515	426	141	11	396
107984413	32	30	37	9	0	16
4978	11	25	10	6	0	7
283174	527	621	589	268	31	960
100616119	20	20	20	11	1	25
22997	462	530	499	279	17	736
83700	1781	2252	1947	1157	80	2933
23310	6604	8263	7282	4934	401	12846
109623486	59	72	64	30	3	95
112936	2368	2715	2414	1423	96	3669
29087	889	1092	930	706	77	1980
27034	1158	1407	1187	983	81	2427
729305	15	22	14	8	0	25
107987373	258	272	282	148	15	409
102724852	12	8	11	15	1	37
100288778	524	560	574	417	38	1253
5927	5085	6632	6000	3531	301	10252
84318	1000	1179	1093	1108	113	2872
105369594	9	28	11	9	0	15
283358	17	33	17	18	0	41
100049716	44	44	42	40	4	116
65125	12076	15308	13748	8212	685	21892
5893	755	866	803	569	49	1639
23085	5444	6870	6216	3147	257	8649
100292680	10	14	11	9	0	25
107984507	193	187	211	33	5	119
81029	3457	4002	3776	663	59	2005
144699	662	928	1156	262	33	829
79602	4251	4870	4585	3565	294	8663
196513	268	356	292	210	28	582
775	259	307	305	130	18	357
107984131	6	24	18	6	0	11
283440	72	102	90	59	4	143
2288	10296	12394	11196	4141	345	11488
55846	2583	3062	2805	1524	138	4334
83714	143	134	135	89	6	283
101929469	15	8	9	15	1	38
2305	10062	11641	10959	6601	532	17127
83695	1657	2121	1790	1162	78	2806
7289	2104	2440	2299	1787	150	4886
7004	2269	2619	2384	942	60	2291
10867	1813	2183	1889	2331	190	6386
84766	15	8	15	1	0	12
57097	572	764	654	353	27	922
57103	1267	1621	1401	729	74	1932
57102	2249	3039	2536	911	92	2253
10635	3143	4321	3313	1740	143	4643
8798	439	568	517	247	11	612
10566	30	38	23	17	4	59
4704	2824	3694	3253	1606	133	4039
3742	57	54	51	17	1	54
3736	9	20	20	14	4	46
4908	10	14	12	6	0	3
928	2473	3268	2887	1960	161	5290
55200	84	91	78	66	9	209
7132	4678	5637	5030	2990	260	7874
6337	8	16	10	28	2	83
4055	50	60	64	72	5	196
678655	55	84	62	78	11	235
939	13	26	26	22	2	79
55080	117	107	111	155	17	452
6843	579	650	621	634	67	1817
51258	3232	3541	3377	1974	200	6013
9918	10383	12824	11359	9153	716	24544
692148	18	25	16	12	0	42
112268089	1350	1679	1584	1060	95	3002
2597	122365	149303	134035	71207	6107	184312
25900	649	676	704	525	53	1601
4839	3517	4323	4090	1415	107	3856
1108	16065	18532	17177	10078	872	28078
57121	22	28	26	33	4	62
84519	13	20	10	16	2	45
51147	576	735	663	750	55	2144
171017	2520	2957	2608	1844	157	4621
196500	1004	1054	999	953	63	2599
50813	1992	2523	2260	1085	85	2893
8079	7420	8424	7631	4147	336	10685
5763	6928	7033	7069	4872	484	16562
3902	54	53	37	42	0	94
920	32	23	31	29	0	105
27239	256	318	268	368	30	1022
10536	1792	1920	1849	1175	80	3257
2784	462	520	500	282	29	859
83461	2922	3575	3074	1909	147	4822
8078	5215	5942	5772	3244	306	9605
7167	33863	40689	37203	20334	1646	51923
84727	185	179	191	111	6	286
105369632	90	99	96	58	3	182
283345	83	93	95	69	9	181
171220	273	349	333	166	17	439
10233	111	144	132	101	6	306
2026	5332	6636	5866	3497	279	9713
1822	8093	9559	9225	6241	462	17179
113246	1381	1732	1449	1146	102	3003
100147744	40	35	25	14	2	47
11331	6256	7586	6812	3040	229	8108
677777	81	119	84	47	2	147
10436	2096	2541	2310	979	113	2896
10162	736	950	791	594	59	1665
716	330	440	352	528	43	1423
715	1163	1392	1313	1512	134	3943
51279	292	317	307	463	30	1309
283314	387	442	428	426	26	1104
83758	98	162	127	161	15	490
9746	818	943	841	1232	118	3376
5830	918	1045	984	572	78	1604
144195	60	63	57	40	4	94
6515	1828	2207	1861	896	73	2403
55810	1784	2021	1885	1002	98	2623
719	13	15	10	10	0	52
25977	1444	1724	1551	705	67	2003
50856	47	74	57	31	6	73
440078	115	104	94	94	12	239
55138	16	19	15	15	0	54
653113	112	107	102	43	4	108
101927905	71	93	86	35	1	83
112268090	27	39	46	11	3	50
389634	5	19	12	6	1	17
8076	97	100	104	5	1	20
57494	1818	2359	2025	1067	94	2885
1911	2591	3406	2771	1884	145	4950
4074	4596	5946	4793	2415	217	6197
10219	21	21	20	24	1	32
100422872	25	39	27	7	2	30
100499405	72	91	90	41	5	116
642846	870	1016	969	660	55	1744
107984489	69	66	55	45	5	126
101930452	52	52	57	30	4	94
728715	201	293	244	206	13	563
105369647	27	40	29	33	2	64
107987172	151	177	151	151	10	435
440081	1607	1912	1687	1423	101	3841
105376678	7	9	13	13	0	26
408186	34	42	36	33	4	84
374443	179	252	219	159	21	447
29121	210	310	261	223	25	725
23710	785	914	803	933	80	2254
255308	298	363	308	107	8	263
10748	267	361	238	122	19	300
55110	1216	1599	1255	571	54	1336
55359	16	12	25	13	1	16
8531	7013	8600	7683	3442	310	9544
107984459	154	228	175	193	22	544
50839	20	20	25	25	1	56
100533464	132	155	148	102	9	244
11272	32	33	26	26	1	66
5554	132	160	151	83	9	222
5555	6	17	25	10	0	39
106707243	163	192	194	106	14	238
50840	36	46	42	16	4	49
259295	43	78	82	30	3	108
259294	17	36	19	6	0	29
259290	18	51	29	12	1	21
259292	12	7	15	2	0	20
100129361	1212	1590	1310	718	64	1866
107987183	10	27	25	15	1	28
338817	10	9	7	22	1	44
2120	1033	1346	1202	760	56	2240
103504734	10	10	13	4	1	14
4040	4168	5159	4510	2762	229	7335
54682	177	226	199	280	14	633
503693	10	26	7	17	0	30
118426	261	328	325	197	11	480
107984485	152	194	192	105	8	282
80824	1027	1269	1089	809	66	2112
1389	1798	2289	1826	1527	128	3654
2842	237	243	250	164	17	455
1027	2248	2658	2261	1203	110	3265
105369663	677	875	651	325	26	770
81575	493	648	581	499	36	1433
107984129	127	183	196	74	5	321
693198	12	19	13	4	0	24
51202	3803	4990	4203	1537	149	4284
107984492	31	40	48	13	1	40
112267864	30	36	22	10	0	26
387841	78	84	64	38	5	87
9052	6524	8356	7294	1672	132	4440
693199	87	109	98	21	1	51
100506314	26	56	47	15	0	46
55507	22	16	25	6	0	19
50865	663	711	686	483	38	1337
93164	183	233	178	88	15	181
57613	474	659	496	399	37	968
2012	5996	7467	6220	3012	251	7677
55729	4137	5748	4710	3086	264	7941
79887	14	20	8	9	0	13
144608	51	68	47	31	3	85
55766	148	133	135	133	16	353
51729	5700	6991	6075	2867	257	7811
4256	23	16	21	40	2	72
397	39	46	43	12	0	36
2059	2498	3150	2848	1508	164	3838
102724146	530	604	542	190	16	543
11171	10463	13386	11225	3959	381	10377
51071	1193	1832	1377	802	73	2055
4257	1240	1628	1284	723	69	1769
728622	14	18	27	11	4	42
54477	1218	1703	1419	820	79	2536
112268092	48	51	72	12	4	83
121536	2413	3185	2600	1429	108	3676
101928387	10	35	31	16	2	44
5139	446	566	526	341	37	926
53919	120	191	135	103	10	242
79912	1862	2619	2015	930	76	2161
5965	4132	5616	4553	2476	232	6289
51026	3957	5062	4027	1535	146	3609
80763	15	14	11	9	3	24
2998	13	15	11	8	1	11
3945	19669	23941	20456	8823	889	23186
3764	56	83	75	17	1	24
10060	66	81	68	6	0	14
55907	1105	1468	1185	673	58	1581
105369690	15	23	24	8	3	29
105369151	6	12	6	20	1	63
9847	2173	2808	2350	1572	163	3981
55500	2554	3473	2703	1963	186	4890
6660	212	297	238	225	26	619
586	11513	15525	13118	4491	401	12158
105369699	213	271	269	109	9	275
4033	9	20	14	1	0	16
55259	26	17	17	25	2	58
144363	393	495	328	223	23	559
3845	3772	5066	4036	1933	173	4865
100506451	140	185	146	84	6	253
11228	3089	4092	3219	1701	164	4432
79365	408	549	411	390	34	978
8082	357	446	347	390	28	859
3709	1631	1982	1737	1237	114	3625
55726	2389	3167	2805	1182	119	3055
26127	2000	2696	2013	1295	107	3109
51768	2713	3671	3000	1959	189	4915
9412	1751	2564	1952	1136	129	2849
23012	978	1232	1056	555	77	1567
56938	3336	4307	3680	1814	172	4672
101928646	153	203	151	84	9	185
341346	12	19	20	7	0	41
8496	2704	3485	2897	1970	166	4884
387849	27	64	51	26	4	85
60488	2855	3663	3113	1211	108	3076
57542	2115	2767	2423	1435	100	3719
5744	148	154	129	20	0	34
729291	74	86	60	34	9	114
55297	1276	1671	1347	523	46	1388
101928705	67	125	79	45	4	137
55711	669	880	718	341	35	912
100506606	80	109	76	44	6	90
51290	3623	4793	4124	1845	187	4929
341350	5	12	12	21	0	32
83857	1623	1943	1620	2080	177	4901
10526	6068	7535	6154	3436	338	8367
65981	2180	2807	2380	1024	74	2564
100287314	315	427	379	108	7	296
441631	24	42	17	58	8	148
100506660	25	24	32	23	4	93
1663	3001	3552	3307	2137	143	6036
144203	12	15	7	5	0	18
58516	2611	3287	2753	1329	111	3189
79857	10	14	14	8	0	18
160518	3191	4243	3696	2532	233	6718
100874249	41	61	42	19	1	49
254013	101	155	132	82	11	230
196394	114	148	119	94	16	238
440093	122	187	143	77	8	222
55196	932	1091	1036	635	42	1567
636	1366	1683	1701	928	85	2539
121512	772	1008	927	393	35	948
10059	5706	7122	6167	2651	241	7076
51067	1259	1725	1515	707	66	1907
5318	164	181	180	80	4	204
84920	1219	1721	1398	844	81	2190
144245	1006	1272	1021	708	63	1818
144402	149	223	186	143	10	322
55605	1059	1373	1321	496	50	1265
101927019	12	22	19	4	0	14
114134	169	226	210	99	5	229
283464	3080	3943	3109	1881	200	4793
10138	927	1246	1058	470	39	1299
85437	1997	2744	2204	1138	115	3150
51535	2860	3648	3120	1831	175	4965
144165	905	1180	967	808	58	2173
83448	2720	3850	3388	1157	80	2918
51135	721	863	708	401	38	960
5756	9620	13222	9853	3992	403	9088
84216	129	117	133	114	10	242
51054	176	190	169	132	10	331
196527	7710	9505	7877	4245	372	10435
400027	194	228	177	117	15	315
196528	3105	4018	3484	2003	176	5244
105369745	43	58	56	35	4	94
9169	7785	10072	8693	4348	420	11470
81539	7665	9802	8138	2314	207	6136
54407	22928	30375	23787	11595	948	27983
100288798	8	19	20	8	2	28
347902	4969	6240	5066	835	63	1971
91523	159	177	180	35	2	149
100233209	10	12	7	0	0	11
79657	3479	4690	3826	1891	177	4817
105369748	36	21	25	35	3	93
10411	91	131	107	107	10	279
55652	394	505	512	465	35	1055
51564	3627	4258	4116	2108	140	5739
7421	434	459	389	382	26	982
79022	3977	4956	4471	2825	279	7353
1280	15	1	10	3	0	27
29843	2370	3152	2676	1509	123	3806
5213	3230	3756	3403	2092	178	6076
